🔓┃解锁,#genre#
CCTV5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV6,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV7,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV8,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8

CCTV1,http://222.223.119.21:8888/newlive/live/hls/2/live.m3u8
CCTV2,http://222.223.119.21:8888/newlive/live/hls/3/live.m3u8
CCTV3,http://222.223.119.21:8888/newlive/live/hls/4/live.m3u8
CCTV4,http://222.223.119.21:8888/newlive/live/hls/5/live.m3u8
CCTV5,http://222.223.119.21:8888/newlive/live/hls/6/live.m3u8
CCTV5+,http://222.223.119.21:8888/newlive/live/hls/7/live.m3u8
CCTV6,http://222.223.119.21:8888/newlive/live/hls/8/live.m3u8
CCTV7,http://222.223.119.21:8888/newlive/live/hls/9/live.m3u8
CCTV8,http://222.223.119.21:8888/newlive/live/hls/10/live.m3u8
CCTV9,http://222.223.119.21:8888/newlive/live/hls/11/live.m3u8
CCTV10,http://222.223.119.21:8888/newlive/live/hls/12/live.m3u8
CCTV11,http://222.223.119.21:8888/newlive/live/hls/13/live.m3u8
CCTV12,http://222.223.119.21:8888/newlive/live/hls/14/live.m3u8
CCTV13,http://222.223.119.21:8888/newlive/live/hls/15/live.m3u8
CCTV14,http://222.223.119.21:8888/newlive/live/hls/16/live.m3u8
CCTV15,http://222.223.119.21:8888/newlive/live/hls/17/live.m3u8







▶️┃卫视,#genre#

凤凰中文,http://39.134.18.196:80/wh7f454c46tw2172490011_-1360941031/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226547/index.m3u8?icpid=88888890&RTS=1707328982&from=20&ocs=2_111.20.45.169_80&hms_devid=8368&online=1707328982&vqe=3

凤凰资讯,http://39.134.18.196:80/wh7f454c46tw2280983051_-1501544638/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226546/index.m3u8?icpid=88888890&RTS=1707329090&from=20&ocs=2_111.20.45.166_80&hms_devid=8368&online=1707329090&vqe=3
凤凰中文,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226547/index.m3u8
凤凰资讯,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
浙江卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226199/index.m3u8
四川卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225768/index.m3u8
重庆卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226202/index.m3u8
安徽卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226203/index.m3u8
天津卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226204/index.m3u8
山西卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8
山东卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226209/index.m3u8
山东教育,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226238/index.m3u8
东南卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225766/index.m3u8
海南卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8
厦门卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226219/index.m3u8
河南卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225767/index.m3u8
湖北卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226194/index.m3u8
河北卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225750/index.m3u8
湖南卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226211/index.m3u8
金鹰卡通,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225744/index.m3u8
东方卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226217/index.m3u8
哈哈炫动,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/index.m3u8
辽宁卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226201/index.m3u8
黑龙江卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226215/index.m3u8
吉林卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225792/index.m3u8
广西卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225770/index.m3u8
江西卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225764/index.m3u8
江苏卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8
优漫卡通,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8
深圳卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8
广东卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226216/index.m3u8
大湾区卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
北京卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226222/index.m3u8
北京卡酷,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225743/index.m3u8
冬奥纪实,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226232/index.m3u8
嘉佳卡通,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226227/index.m3u8
云南卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225751/index.m3u8
贵州卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225793/index.m3u8
宁夏卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225748/index.m3u8
甘肃卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225754/index.m3u8
西藏卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8
安多卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226228/index.m3u8
康巴卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8
新疆卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225747/index.m3u8
兵团卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
延边卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8
内蒙古卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225786/index.m3u8
康巴卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8
电视指南,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226987/index.m3u8
风云足球,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
风云剧场,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226950/index.m3u8
风云音乐,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226953/index.m3u8
央视台球,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
第一剧场,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226959/index.m3u8
女性时尚,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226969/index.m3u8
怀旧剧场,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226972/index.m3u8
兵器科技,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226975/index.m3u8
高尔夫网球,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226978/index.m3u8
央视文化精品,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226981/index.m3u8
哒啵电竞,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226951/index.m3u8
哒啵赛事,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226954/index.m3u8
CHC高清电影,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC动作电影,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8

香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
澳亚卫视,http://8.218.49.207:9999/gudo.php?id=ayws
广东珠江,http://glive.grtn.cn/live/lizhi.m3u8
安徽卫视,https://cdn2.jdshipin.com/api/bst2.php?id=ahwshd8m/8000000
湖南卫视,https://cdn2.jdshipin.com/api/bst2.php?id=hunanwshd8m/8000000
浙江卫视,https://cdn2.jdshipin.com/api/bst2.php?id=zjwshd8m/8000000
江苏卫视,https://cdn2.jdshipin.com/api/bst2.php?id=jswshd8m/8000000
广西卫视,https://cdn2.jdshipin.com/api/bst2.php?id=gxwshd8m/8000000
四川卫视,https://cdn2.jdshipin.com/api/bst2.php?id=scwshd/8000000
东方卫视,https://cdn2.jdshipin.com/api/bst2.php?id=dfwshd8m/8000000
北京卫视,https://cdn2.jdshipin.com/api/bst2.php?id=bjwshd8m/8000000
天津卫视,https://cdn2.jdshipin.com/api/bst2.php?id=tjwshd8m/8000000
辽宁卫视,https://cdn2.jdshipin.com/api/bst2.php?id=lnwshd8m/8000000
广东卫视,https://cdn2.jdshipin.com/api/bst2.php?id=gdwshd8m/8000000
深圳卫视,https://cdn2.jdshipin.com/api/bst2.php?id=szwshd8m/8000000
湖北卫视,https://cdn2.jdshipin.com/api/bst2.php?id=hubeiws8m/8000000
吉林卫视,https://cdn2.jdshipin.com/api/bst2.php?id=jlwshd8m/8000000
山东卫视,https://cdn2.jdshipin.com/api/bst2.php?id=sdws8m/8000000
江西卫视,https://cdn2.jdshipin.com/api/bst2.php?id=jxws8m/8000000
河南卫视,https://cdn2.jdshipin.com/api/bst2.php?id=hnwshd8m/8000000
河北卫视,https://cdn2.jdshipin.com/api/bst2.php?id=hbwshd8m/8000000
甘肃卫视,https://cdn2.jdshipin.com/api/bst2.php?id=gswshd8m/8000000
重庆卫视,https://cdn2.jdshipin.com/api/bst2.php?id=cqws8m/8000000
东南卫视,https://cdn2.jdshipin.com/api/bst2.php?id=dnwshd8m/8000000
云南卫视,https://cdn2.jdshipin.com/api/bst2.php?id=ynwshd8m/8000000
贵州卫视,https://cdn2.jdshipin.com/api/bst2.php?id=gzwshd8m/8000000
三沙卫视,https://cdn2.jdshipin.com/api/bst2.php?id=sswshd8m/8000000
海南卫视,https://cdn2.jdshipin.com/api/bst2.php?id=hainanwshd8m/8000000
海峡卫视,https://cdn2.jdshipin.com/api/bst2.php?id=hxwshd4m/4000000
黑龙江卫视,https://cdn2.jdshipin.com/api/bst2.php?id=hljwshd8m/8000000
欢笑剧场4K,https://cdn2.jdshipin.com/api/bst2.php?id=hxjc4k/15000000
欢笑剧场,https://cdn2.jdshipin.com/api/bst2.php?id=hxjc8m/8000000
劲爆体育,https://cdn2.jdshipin.com/api/bst2.php?id=jbtyhd8m/8000000
五星体育,https://cdn2.jdshipin.com/api/bst2.php?id=wxtyhd8m/8000000
茶友频道,https://cdn2.jdshipin.com/api/bst2.php?id=cpdhdavs8m/8000000
快乐垂钓,https://cdn2.jdshipin.com/api/bst2.php?id=klcd8m/8000000
金鹰纪实,https://cdn2.jdshipin.com/api/bst2.php?id=jyjs8m/8000000
戏曲精选,https://cdn2.jdshipin.com/api/bst2.php?id=xqjx8m/8000000
第一财经,https://cdn2.jdshipin.com/api/bst2.php?id=dycjhd8m/8000000
上海新闻,https://cdn2.jdshipin.com/api/bst2.php?id=xwzhhd8m/8000000
上海都市,https://cdn2.jdshipin.com/api/bst2.php?id=dshd8m/8000000
上海纪实,https://cdn2.jdshipin.com/api/bst2.php?id=jspdhd/4000000
上海教育,https://cdn2.jdshipin.com/api/bst2.php?id=setvhd/8000000
上海外语,https://cdn2.jdshipin.com/api/bst2.php?id=icshd8m/8000000
新 视 觉,https://cdn2.jdshipin.com/api/bst2.php?id=xsjhd8m/8000000
东方影视,https://cdn2.jdshipin.com/api/bst2.php?id=dfyshd8m/8000000
七彩戏剧,https://cdn2.jdshipin.com/api/bst2.php?id=qcxjhd8m/8000000
乐游高清,https://cdn2.jdshipin.com/api/bst2.php?id=qjshd8m/8000000
陶瓷高清,https://cdn2.jdshipin.com/api/bst2.php?id=taocihd/8000000
生活时尚,https://cdn2.jdshipin.com/api/bst2.php?id=shss8m/8000000
游戏风云,https://cdn2.jdshipin.com/api/bst2.php?id=yxfy8m/8000000
热门综艺,https://cdn2.jdshipin.com/api/bst2.php?id=rmzy8m/8000000
超级体育,https://cdn2.jdshipin.com/api/bst2.php?id=qcsj8m/8000000
足球高清,https://cdn2.jdshipin.com/api/bst2.php?id=zqpd8m/8000000
健康养生,https://cdn2.jdshipin.com/api/bst2.php?id=jkys8m/8000000
百变课堂,https://cdn2.jdshipin.com/api/bst2.php?id=bbkt8m/8000000
华语影院,https://cdn2.jdshipin.com/api/bst2.php?id=hyyy8m/8000000
电竞天堂,https://cdn2.jdshipin.com/api/bst2.php?id=djtt8m/8000000
青春动漫,https://cdn2.jdshipin.com/api/bst2.php?id=qcdm8m/8000000
宝宝动画,https://cdn2.jdshipin.com/api/bst2.php?id=bbdh8m/8000000
星光影院,https://cdn2.jdshipin.com/api/bst2.php?id=xgyy8m/8000000
谍战剧场,https://cdn2.jdshipin.com/api/bst2.php?id=dzjc8m/8000000
全球大片,https://cdn2.jdshipin.com/api/bst2.php?id=qqdp8m/8000000
热门剧场,https://cdn2.jdshipin.com/api/bst2.php?id=rmjc8m/8000000
卡酷少儿,https://cdn2.jdshipin.com/api/bst2.php?id=kkse8m/8000000
北京纪实,https://cdn2.jdshipin.com/api/bst2.php?id=dajs8m/8000000
哈哈炫动,https://cdn2.jdshipin.com/api/bst2.php?id=hhxd8m/8000000
动漫秀场,https://cdn2.jdshipin.com/api/bst2.php?id=dmxc8m/8000000
东方财经,https://cdn2.jdshipin.com/api/bst2.php?id=dfcjhd8m/8000000
都市剧场,https://cdn2.jdshipin.com/api/bst2.php?id=dsjc8m/8000000
法治天地,https://cdn2.jdshipin.com/api/bst2.php?id=fztd8m/8000000
金色学堂,https://cdn2.jdshipin.com/api/bst2.php?id=jingsepd8m/8000000
魅力足球,https://cdn2.jdshipin.com/api/bst2.php?id=mlyyhd8m/8000000
看天下精选,https://cdn2.jdshipin.com/api/bst2.php?id=ktxjx8m/8000000

安徽卫视,https://live.goodiptv.club/api/bestv.php?id=ahwshd8m/8000000
湖南卫视,https://live.goodiptv.club/api/bestv.php?id=hunanwshd8m/8000000
浙江卫视,https://live.goodiptv.club/api/bestv.php?id=zjwshd8m/8000000
江苏卫视,https://live.goodiptv.club/api/bestv.php?id=jswshd8m/8000000
广西卫视,https://live.goodiptv.club/api/bestv.php?id=gxwshd8m/8000000
四川卫视,https://live.goodiptv.club/api/bestv.php?id=scwshd/8000000
东方卫视,https://live.goodiptv.club/api/bestv.php?id=dfwshd8m/8000000
北京卫视,https://live.goodiptv.club/api/bestv.php?id=bjwshd8m/8000000
天津卫视,https://live.goodiptv.club/api/bestv.php?id=tjwshd8m/8000000
辽宁卫视,https://live.goodiptv.club/api/bestv.php?id=lnwshd8m/8000000
广东卫视,https://live.goodiptv.club/api/bestv.php?id=gdwshd8m/8000000
深圳卫视,https://live.goodiptv.club/api/bestv.php?id=szwshd8m/8000000
湖北卫视,https://live.goodiptv.club/api/bestv.php?id=hubeiws8m/8000000
吉林卫视,https://live.goodiptv.club/api/bestv.php?id=jlwshd8m/8000000
山东卫视,https://live.goodiptv.club/api/bestv.php?id=sdws8m/8000000
江西卫视,https://live.goodiptv.club/api/bestv.php?id=jxws8m/8000000
河南卫视,https://live.goodiptv.club/api/bestv.php?id=hnwshd8m/8000000
河北卫视,https://live.goodiptv.club/api/bestv.php?id=hbwshd8m/8000000
甘肃卫视,https://live.goodiptv.club/api/bestv.php?id=gswshd8m/8000000
重庆卫视,https://live.goodiptv.club/api/bestv.php?id=cqws8m/8000000
东南卫视,https://live.goodiptv.club/api/bestv.php?id=dnwshd8m/8000000
云南卫视,https://live.goodiptv.club/api/bestv.php?id=ynwshd8m/8000000
贵州卫视,https://live.goodiptv.club/api/bestv.php?id=gzwshd8m/8000000
三沙卫视,https://live.goodiptv.club/api/bestv.php?id=sswshd8m/8000000
海南卫视,https://live.goodiptv.club/api/bestv.php?id=hainanwshd8m/8000000
海峡卫视,https://live.goodiptv.club/api/bestv.php?id=hxwshd4m/4000000
黑龙江卫视,https://live.goodiptv.club/api/bestv.php?id=hljwshd8m/8000000
欢笑剧场4K,https://live.goodiptv.club/api/bestv.php?id=hxjc4k/15000000
欢笑剧场,https://live.goodiptv.club/api/bestv.php?id=hxjc8m/8000000
劲爆体育,https://live.goodiptv.club/api/bestv.php?id=jbtyhd8m/8000000
五星体育,https://live.goodiptv.club/api/bestv.php?id=wxtyhd8m/8000000
茶友频道,https://live.goodiptv.club/api/bestv.php?id=cpdhdavs8m/8000000
快乐垂钓,https://live.goodiptv.club/api/bestv.php?id=klcd8m/8000000
金鹰纪实,https://live.goodiptv.club/api/bestv.php?id=jyjs8m/8000000
戏曲精选,https://live.goodiptv.club/api/bestv.php?id=xqjx8m/8000000
第一财经,https://live.goodiptv.club/api/bestv.php?id=dycjhd8m/8000000
上海新闻,https://live.goodiptv.club/api/bestv.php?id=xwzhhd8m/8000000
上海都市,https://live.goodiptv.club/api/bestv.php?id=dshd8m/8000000
上海纪实,https://live.goodiptv.club/api/bestv.php?id=jspdhd/4000000
上海教育,https://live.goodiptv.club/api/bestv.php?id=setvhd/8000000
上海外语,https://live.goodiptv.club/api/bestv.php?id=icshd8m/8000000
新 视 觉,https://live.goodiptv.club/api/bestv.php?id=xsjhd8m/8000000
东方影视,https://live.goodiptv.club/api/bestv.php?id=dfyshd8m/8000000
七彩戏剧,https://live.goodiptv.club/api/bestv.php?id=qcxjhd8m/8000000
乐游高清,https://live.goodiptv.club/api/bestv.php?id=qjshd8m/8000000
陶瓷高清,https://live.goodiptv.club/api/bestv.php?id=taocihd/8000000
生活时尚,https://live.goodiptv.club/api/bestv.php?id=shss8m/8000000
游戏风云,https://live.goodiptv.club/api/bestv.php?id=yxfy8m/8000000
热门综艺,https://live.goodiptv.club/api/bestv.php?id=rmzy8m/8000000
超级体育,https://live.goodiptv.club/api/bestv.php?id=qcsj8m/8000000
足球高清,https://live.goodiptv.club/api/bestv.php?id=zqpd8m/8000000
健康养生,https://live.goodiptv.club/api/bestv.php?id=jkys8m/8000000
百变课堂,https://live.goodiptv.club/api/bestv.php?id=bbkt8m/8000000
华语影院,https://live.goodiptv.club/api/bestv.php?id=hyyy8m/8000000
电竞天堂,https://live.goodiptv.club/api/bestv.php?id=djtt8m/8000000
青春动漫,https://live.goodiptv.club/api/bestv.php?id=qcdm8m/8000000
宝宝动画,https://live.goodiptv.club/api/bestv.php?id=bbdh8m/8000000
星光影院,https://live.goodiptv.club/api/bestv.php?id=xgyy8m/8000000
谍战剧场,https://live.goodiptv.club/api/bestv.php?id=dzjc8m/8000000
全球大片,https://live.goodiptv.club/api/bestv.php?id=qqdp8m/8000000
热门剧场,https://live.goodiptv.club/api/bestv.php?id=rmjc8m/8000000
卡酷少儿,https://live.goodiptv.club/api/bestv.php?id=kkse8m/8000000
北京纪实,https://live.goodiptv.club/api/bestv.php?id=dajs8m/8000000
哈哈炫动,https://live.goodiptv.club/api/bestv.php?id=hhxd8m/8000000
动漫秀场,https://live.goodiptv.club/api/bestv.php?id=dmxc8m/8000000
东方财经,https://live.goodiptv.club/api/bestv.php?id=dfcjhd8m/8000000
都市剧场,https://live.goodiptv.club/api/bestv.php?id=dsjc8m/8000000
法治天地,https://live.goodiptv.club/api/bestv.php?id=fztd8m/8000000
金色学堂,https://live.goodiptv.club/api/bestv.php?id=jingsepd8m/8000000
魅力足球,https://live.goodiptv.club/api/bestv.php?id=mlyyhd8m/8000000
看天下精选,https://live.goodiptv.club/api/bestv.php?id=ktxjx8m/8000000
大湾区卫视,http://202.103.213.192:8888/udp/239.81.0.32:4056
深圳卫视,http://221.232.105.110:8880/udp/239.254.96.137:8896
湖南卫视,http://221.232.105.110:8880/udp/239.254.96.139:8908
浙江卫视,http://221.232.105.110:8880/udp/239.254.96.143:8932
江苏卫视,http://221.232.105.110:8880/udp/239.254.96.144:8938
北京卫视,http://221.232.105.110:8880/udp/239.254.96.141:8920
东方卫视,http://221.232.105.110:8880/udp/239.254.96.142:8926
重庆卫视,http://221.232.105.110:8880/udp/239.69.1.149:10530
东南卫视,http://221.232.105.110:8880/udp/239.69.1.108:10286
广东卫视,http://221.232.105.110:8880/udp/239.254.96.140:8914
广西卫视,http://221.232.105.110:8880/udp/239.69.1.191:10788
江西卫视,http://221.232.105.110:8880/udp/239.69.1.126:10394
云南卫视,http://221.232.105.110:8880/udp/239.254.96.30:8154
贵州卫视,http://221.232.105.110:8880/udp/239.69.1.150:10536
四川卫视,http://221.232.105.110:8880/udp/239.69.1.169:10650
三沙卫视,http://221.232.105.110:8880/udp/239.69.1.171:10662
海南卫视,http://221.232.105.110:8880/udp/239.69.1.151:10542
山东卫视,http://221.232.105.110:8880/udp/239.69.1.69:10054
山西卫视,http://221.232.105.110:8880/udp/239.254.96.93:8532
安徽卫视,http://221.232.105.110:8880/udp/239.69.1.70:10060
天津卫视,http://221.232.105.110:8880/udp/239.69.1.68:10048
河南卫视,http://221.232.105.110:8880/udp/239.69.1.168:10644
河北卫视,http://221.232.105.110:8880/udp/239.69.1.157:10578
陕西卫视,http://221.232.105.110:8880/udp/239.254.96.186:9196
青海卫视,http://221.232.105.110:8880/udp/239.254.96.95:8544
宁夏卫视,http://221.232.105.110:8880/udp/239.254.96.97:8556
内蒙古卫视,http://221.232.105.110:8880/udp/239.254.96.41:8220
辽宁卫视,http://221.232.105.110:8880/udp/239.69.1.71:10066
吉林卫视,http://221.232.105.110:8880/udp/239.69.1.212:10914
黑龙江卫视,http://221.232.105.110:8880/udp/239.254.96.138:8902
新疆卫视,http://221.232.105.110:8880/udp/239.254.96.47:8256
兵团卫视,http://221.232.105.110:8880/udp/239.254.96.48:8262
卡酷动画,http://221.232.105.110:8880/udp/239.254.96.188:9208
金鹰卡通,http://221.232.105.110:8880/udp/239.69.1.248:11130
河北卫视,http://202.103.213.192:8888/udp/239.81.0.94:4056
贵州卫视,http://202.103.213.192:8888/udp/239.81.0.95:4056
黑龙江卫视,http://202.103.213.192:8888/udp/239.81.0.105:4056
深圳卫视,http://202.103.213.192:8888/udp/239.81.0.103:4056
北京卫视,http://202.103.213.192:8888/udp/239.81.0.109:4056
湖南卫视,http://202.103.213.192:8888/udp/239.81.0.110:4056
金鹰纪实,http://202.103.213.192:8888/udp/239.81.0.91:4056
金鹰卡通,http://202.103.213.192:8888/udp/239.81.0.148:4056
山东卫视,http://202.103.213.192:8888/udp/239.81.0.114:4056
吉林卫视,http://202.103.213.192:8888/udp/239.81.0.143:4056
江西卫视,http://202.103.213.192:8888/udp/239.81.0.204:4056
广东卫视,http://202.103.213.192:8888/udp/239.81.0.104:4056
江苏卫视,http://202.103.213.192:8888/udp/239.81.0.106:4056
浙江卫视,http://202.103.213.192:8888/udp/239.81.0.108:4056
湖北卫视,http://202.103.213.192:8888/udp/239.81.0.112:4056
东方卫视,http://202.103.213.192:8888/udp/239.81.0.111:4056
天津卫视,http://202.103.213.192:8888/udp/239.81.0.113:4056
